ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-02-27,1443.575415336923,1402.0852813240353,1673.978320045523,1443.575415336923,1443.575415336923,93.1290113292656,93.1290113292656,93.1290113292656,-9.813608091906898,-9.813608091906898,-9.813608091906898,102.9426194211725,102.9426194211725,102.9426194211725,0.0,0.0,0.0,1536.7044266661885
2018-02-28,1448.0119026189743,1412.2787289146795,1660.095685299655,1448.0119026189743,1448.0119026189743,87.612009117829,87.612009117829,87.612009117829,-8.435019098258751,-8.435019098258751,-8.435019098258751,96.04702821608775,96.04702821608775,96.04702821608775,0.0,0.0,0.0,1535.6239117368034
2018-03-01,1452.4483899010254,1402.8683103464136,1653.787595926292,1452.4483899010254,1452.4483899010254,79.01674765729777,79.01674765729777,79.01674765729777,-10.07508824180753,-10.07508824180753,-10.07508824180753,89.0918358991053,89.0918358991053,89.0918358991053,0.0,0.0,0.0,1531.4651375583232
2018-03-05,1470.1943390292308,1397.4015620281457,1653.0573525401328,1470.1943390292308,1470.1943390292308,50.07255321604416,50.07255321604416,50.07255321604416,-11.318739975382403,-11.318739975382403,-11.318739975382403,61.39129319142656,61.39129319142656,61.39129319142656,0.0,0.0,0.0,1520.266892245275
2018-03-06,1474.6308263112821,1384.9271536578092,1649.98929373259,1474.6308263112821,1474.6308263112821,44.87057421357795,44.87057421357795,44.87057421357795,-9.813608091925687,-9.813608091925687,-9.813608091925687,54.68418230550364,54.68418230550364,54.68418230550364,0.0,0.0,0.0,1519.5014005248602
2018-03-07,1479.0673135933332,1384.7047714186351,1654.3339287255656,1479.0673135933332,1479.0673135933332,39.70522983509924,39.70522983509924,39.70522983509924,-8.435019098236866,-8.435019098236866,-8.435019098236866,48.1402489333361,48.1402489333361,48.1402489333361,0.0,0.0,0.0,1518.7725434284325
2018-03-08,1483.5038008753845,1379.114944600298,1645.6679846103484,1483.5038008753845,1483.5038008753845,31.72125524495575,31.72125524495575,31.72125524495575,-10.075088241837026,-10.075088241837026,-10.075088241837026,41.79634348679277,41.79634348679277,41.79634348679277,0.0,0.0,0.0,1515.2250561203402
2018-03-09,1487.9402881574358,1386.8706880376749,1643.7346141014182,1487.9402881574358,1487.9402881574358,24.087739045642056,24.087739045642056,24.087739045642056,-11.600021620704588,-11.600021620704588,-11.600021620704588,35.68776066634664,35.68776066634664,35.68776066634664,0.0,0.0,0.0,1512.028027203078
2018-03-12,1501.2497500035897,1371.6921308656786,1631.9627063313228,1501.2497500035897,1501.2497500035897,7.773106062846736,7.773106062846736,7.773106062846736,-11.318739975406407,-11.318739975406407,-11.318739975406407,19.09184603825314,19.09184603825314,19.09184603825314,0.0,0.0,0.0,1509.0228560664364
2018-03-13,1505.686237285641,1379.0993874427538,1640.9507444571384,1505.686237285641,1505.686237285641,4.413507508373425,4.413507508373425,4.413507508373425,-9.813608091931034,-9.813608091931034,-9.813608091931034,14.22711560030446,14.22711560030446,14.22711560030446,0.0,0.0,0.0,1510.0997447940144
2018-03-14,1510.1227245676923,1372.6106553822742,1636.265734226015,1510.1227245676923,1510.1227245676923,1.2970054373269682,1.2970054373269682,1.2970054373269682,-8.435019098214978,-8.435019098214978,-8.435019098214978,9.732024535541946,9.732024535541946,9.732024535541946,0.0,0.0,0.0,1511.4197300050193
2018-03-15,1514.5592118497434,1391.280987868213,1644.3634530146542,1514.5592118497434,1514.5592118497434,-4.453298970870945,-4.453298970870945,-4.453298970870945,-10.075088241792345,-10.075088241792345,-10.075088241792345,5.6217892709214015,5.6217892709214015,5.6217892709214015,0.0,0.0,0.0,1510.1059128788725
2018-03-16,1518.9956991317947,1378.7180411740057,1639.8913134788233,1518.9956991317947,1518.9956991317947,-9.69307346198206,-9.69307346198206,-9.69307346198206,-11.600021620776598,-11.600021620776598,-11.600021620776598,1.9069481587945378,1.9069481587945378,1.9069481587945378,0.0,0.0,0.0,1509.3026256698126
2018-03-19,1532.3051604639375,1391.6380315722593,1641.4320737105243,1532.3051604639375,1532.3051604639375,-18.152106307071733,-18.152106307071733,-18.152106307071733,-11.318739975430407,-11.318739975430407,-11.318739975430407,-6.833366331641324,-6.833366331641324,-6.833366331641324,0.0,0.0,0.0,1514.1530541568657
2018-03-20,1536.7416475746516,1400.7365229075758,1646.3539963224125,1536.7416475746516,1536.7416475746516,-18.77319841667707,-18.77319841667707,-18.77319841667707,-9.813608091936382,-9.813608091936382,-9.813608091936382,-8.959590324740688,-8.959590324740688,-8.959590324740688,0.0,0.0,0.0,1517.9684491579744
2018-03-21,1541.1781346853659,1392.5113044063305,1652.1357928487066,1541.1781346853659,1541.1781346853659,-19.14644013103088,-19.14644013103088,-19.14644013103088,-8.435019098259195,-8.435019098259195,-8.435019098259195,-10.711421032771682,-10.711421032771682,-10.711421032771682,0.0,0.0,0.0,1522.031694554335
2018-03-22,1545.6146217960802,1394.7916809993903,1665.3894627800678,1545.6146217960802,1545.6146217960802,-22.1823237128559,-22.1823237128559,-22.1823237128559,-10.075088241787114,-10.075088241787114,-10.075088241787114,-12.107235471068785,-12.107235471068785,-12.107235471068785,0.0,0.0,0.0,1523.4322980832244
2018-03-23,1550.051108906794,1384.364495675206,1655.2607478954142,1550.051108906794,1550.051108906794,-24.76955547729291,-24.76955547729291,-24.76955547729291,-11.600021620749912,-11.600021620749912,-11.600021620749912,-13.169533856543,-13.169533856543,-13.169533856543,0.0,0.0,0.0,1525.2815534295012
2018-03-26,1563.3605702389368,1417.9478758124421,1671.595686891267,1563.3605702389368,1563.3605702389368,-25.95162882261919,-25.95162882261919,-25.95162882261919,-11.318739975469281,-11.318739975469281,-11.318739975469281,-14.632888847149909,-14.632888847149909,-14.632888847149909,0.0,0.0,0.0,1537.4089414163177
2018-03-27,1567.797057349651,1416.6155865039123,1673.2547188374024,1567.797057349651,1567.797057349651,-24.466134584277643,-24.466134584277643,-24.466134584277643,-9.813608091910234,-9.813608091910234,-9.813608091910234,-14.65252649236741,-14.65252649236741,-14.65252649236741,0.0,0.0,0.0,1543.3309227653733
2018-03-28,1572.2335444603655,1412.388458027943,1679.87105794443,1572.2335444603655,1572.2335444603655,-22.93116337331505,-22.93116337331505,-22.93116337331505,-8.435019098208867,-8.435019098208867,-8.435019098208867,-14.496144275106188,-14.496144275106188,-14.496144275106188,0.0,0.0,0.0,1549.3023810870504
2018-04-02,1594.4159800139364,1441.3708083288745,1696.0055734373934,1594.4159800139364,1594.4159800139364,-23.66082913711385,-23.66082913711385,-23.66082913711385,-11.318739975417868,-11.318739975417868,-11.318739975417868,-12.342089161695982,-12.342089161695982,-12.342089161695982,0.0,0.0,0.0,1570.7551508768227
2018-04-03,1598.8524671246507,1435.179285407253,1710.8679839371327,1598.8524671246507,1598.8524671246507,-21.692718172572075,-21.692718172572075,-21.692718172572075,-9.813608091915587,-9.813608091915587,-9.813608091915587,-11.879110080656488,-11.879110080656488,-11.879110080656488,0.0,0.0,0.0,1577.1597489520786
2018-04-04,1603.2889542353646,1458.238285065502,1714.9259255941463,1603.2889542353646,1603.2889542353646,-19.912634115043964,-19.912634115043964,-19.912634115043964,-8.435019098186983,-8.435019098186983,-8.435019098186983,-11.477615016856982,-11.477615016856982,-11.477615016856982,0.0,0.0,0.0,1583.3763201203205
2018-04-05,1607.7254413460792,1453.4671606561317,1720.9780866437216,1607.7254413460792,1607.7254413460792,-21.238245982355416,-21.238245982355416,-21.238245982355416,-10.075088241846109,-10.075088241846109,-10.075088241846109,-11.163157740509307,-11.163157740509307,-11.163157740509307,0.0,0.0,0.0,1586.4871953637237
2018-04-06,1612.1619284567932,1465.7172932315718,1719.2405351817436,1612.1619284567932,1612.1619284567932,-22.557955667433816,-22.557955667433816,-22.557955667433816,-11.600021620764096,-11.600021620764096,-11.600021620764096,-10.957934046669717,-10.957934046669717,-10.957934046669717,0.0,0.0,0.0,1589.6039727893594
2018-04-09,1625.471389788936,1474.056839574323,1735.2255978125115,1625.471389788936,1625.471389788936,-22.483658126504146,-22.483658126504146,-22.483658126504146,-11.318739975441867,-11.318739975441867,-11.318739975441867,-11.16491815106228,-11.16491815106228,-11.16491815106228,0.0,0.0,0.0,1602.9877316624318
2018-04-10,1629.90787689965,1481.9347077926152,1731.5413573561912,1629.90787689965,1629.90787689965,-21.358625842862985,-21.358625842862985,-21.358625842862985,-9.813608091920933,-9.813608091920933,-9.813608091920933,-11.54501775094205,-11.54501775094205,-11.54501775094205,0.0,0.0,0.0,1608.5492510567872
2018-04-11,1634.3443640103644,1475.3799214101819,1744.322799212185,1634.3443640103644,1634.3443640103644,-20.524790929780426,-20.524790929780426,-20.524790929780426,-8.435019098231198,-8.435019098231198,-8.435019098231198,-12.08977183154923,-12.08977183154923,-12.08977183154923,0.0,0.0,0.0,1613.819573080584
2018-04-12,1638.7808511210785,1484.2655531710518,1737.810242766793,1638.7808511210785,1638.7808511210785,-22.87441294831741,-22.87441294831741,-22.87441294831741,-10.075088241766702,-10.075088241766702,-10.075088241766702,-12.799324706550708,-12.799324706550708,-12.799324706550708,0.0,0.0,0.0,1615.906438172761
2018-04-13,1643.2173382317928,1484.8493931069563,1750.9079516450895,1643.2173382317928,1643.2173382317928,-25.270631830582044,-25.270631830582044,-25.270631830582044,-11.600021620768546,-11.600021620768546,-11.600021620768546,-13.670610209813495,-13.670610209813495,-13.670610209813495,0.0,0.0,0.0,1617.9467064012108
2018-04-16,1656.5267995639354,1501.5266316264808,1764.2536816606184,1656.5267995639354,1656.5267995639354,-28.502010453123184,-28.502010453123184,-28.502010453123184,-11.318739975465869,-11.318739975465869,-11.318739975465869,-17.183270477657317,-17.183270477657317,-17.183270477657317,0.0,0.0,0.0,1628.0247891108122
2018-04-17,1660.9632866746495,1500.739603266855,1770.6664603135123,1660.9632866746495,1660.9632866746495,-28.432705603821397,-28.432705603821397,-28.432705603821397,-9.813608091881344,-9.813608091881344,-9.813608091881344,-18.619097511940055,-18.619097511940055,-18.619097511940055,0.0,0.0,0.0,1632.530581070828
2018-04-18,1665.3997737853638,1511.015148240871,1763.9369080498166,1665.3997737853638,1665.3997737853638,-28.60125453095599,-28.60125453095599,-28.60125453095599,-8.435019098228143,-8.435019098228143,-8.435019098228143,-20.16623543272785,-20.16623543272785,-20.16623543272785,0.0,0.0,0.0,1636.798519254408
2018-04-19,1669.8362608960779,1510.2679582842095,1773.5834994442187,1669.8362608960779,1669.8362608960779,-31.885763301093668,-31.885763301093668,-31.885763301093668,-10.075088241796198,-10.075088241796198,-10.075088241796198,-21.810675059297473,-21.810675059297473,-21.810675059297473,0.0,0.0,0.0,1637.9504975949842
2018-04-20,1674.2727480067922,1504.0243881931547,1765.3611408308261,1674.2727480067922,1674.2727480067922,-35.138205426399956,-35.138205426399956,-35.138205426399956,-11.60002162074186,-11.60002162074186,-11.60002162074186,-23.538183805658093,-23.538183805658093,-23.538183805658093,0.0,0.0,0.0,1639.1345425803922
2018-04-23,1687.5822093389347,1521.878704584678,1778.976297065198,1687.5822093389347,1687.5822093389347,-40.401218978248295,-40.401218978248295,-40.401218978248295,-11.318739975429327,-11.318739975429327,-11.318739975429327,-29.082479002818964,-29.082479002818964,-29.082479002818964,0.0,0.0,0.0,1647.1809903606863
2018-04-24,1692.018696449649,1522.79229566797,1785.4032188108658,1692.018696449649,1692.018696449649,-40.82376281177789,-40.82376281177789,-40.82376281177789,-9.813608091958512,-9.813608091958512,-9.813608091958512,-31.01015471981938,-31.01015471981938,-31.01015471981938,0.0,0.0,0.0,1651.1949336378711
2018-04-25,1696.4551835603631,1525.3659634106152,1782.2119708279952,1696.4551835603631,1696.4551835603631,-41.39548085746916,-41.39548085746916,-41.39548085746916,-8.435019098206256,-8.435019098206256,-8.435019098206256,-32.960461759262905,-32.960461759262905,-32.960461759262905,0.0,0.0,0.0,1655.059702702894
2018-04-26,1700.8916706710775,1533.418696323829,1783.0991381093552,1700.8916706710775,1700.8916706710775,-45.00068023465635,-45.00068023465635,-45.00068023465635,-10.075088241825695,-10.075088241825695,-10.075088241825695,-34.92559199283066,-34.92559199283066,-34.92559199283066,0.0,0.0,0.0,1655.8909904364211
2018-04-27,1705.3281577817916,1527.8458275018888,1790.7725481479024,1705.3281577817916,1705.3281577817916,-48.49960760004114,-48.49960760004114,-48.49960760004114,-11.600021620715175,-11.600021620715175,-11.600021620715175,-36.89958597932597,-36.89958597932597,-36.89958597932597,0.0,0.0,0.0,1656.8285501817504
2018-04-30,1718.6376191139345,1531.6834250781865,1797.0257148907042,1718.6376191139345,1718.6376191139345,-54.161994537555174,-54.161994537555174,-54.161994537555174,-11.31873997545333,-11.31873997545333,-11.31873997545333,-42.84325456210184,-42.84325456210184,-42.84325456210184,0.0,0.0,0.0,1664.4756245763795
2018-05-02,1727.510593335363,1543.0286687012353,1805.2252895247102,1727.510593335363,1727.510593335363,-55.2576505084605,-55.2576505084605,-55.2576505084605,-8.435019098184371,-8.435019098184371,-8.435019098184371,-46.822631410276124,-46.822631410276124,-46.822631410276124,0.0,0.0,0.0,1672.2529428269024
2018-05-03,1731.9470804460768,1543.2591581335785,1800.654569916443,1731.9470804460768,1731.9470804460768,-58.899726568291165,-58.899726568291165,-58.899726568291165,-10.075088241781016,-10.075088241781016,-10.075088241781016,-48.82463832651015,-48.82463832651015,-48.82463832651015,0.0,0.0,0.0,1673.0473538777856
2018-05-04,1736.3835675567914,1550.1411358085425,1803.7631535097746,1736.3835675567914,1736.3835675567914,-62.440488597999476,-62.440488597999476,-62.440488597999476,-11.600021620787182,-11.600021620787182,-11.600021620787182,-50.8404669772123,-50.8404669772123,-50.8404669772123,0.0,0.0,0.0,1673.9430789587918
2018-05-07,1749.693028888934,1551.8709594619456,1812.3762498709234,1749.693028888934,1749.693028888934,-68.33804302126262,-68.33804302126262,-68.33804302126262,-11.318739975477333,-11.318739975477333,-11.318739975477333,-57.0193030457853,-57.0193030457853,-57.0193030457853,0.0,0.0,0.0,1681.3549858676713
2018-05-08,1754.1295159996482,1561.4864777150287,1827.4686609319863,1754.1295159996482,1754.1295159996482,-68.9513294761644,-68.9513294761644,-68.9513294761644,-9.813608091924275,-9.813608091924275,-9.813608091924275,-59.13772138424014,-59.13772138424014,-59.13772138424014,0.0,0.0,0.0,1685.1781865234839
2018-05-09,1758.566003110362,1547.20113605258,1816.621177784482,1758.566003110362,1758.566003110362,-69.72623772868269,-69.72623772868269,-69.72623772868269,-8.435019098247416,-8.435019098247416,-8.435019098247416,-61.291218630435274,-61.291218630435274,-61.291218630435274,0.0,0.0,0.0,1688.8397653816794
2018-05-10,1763.0024902210764,1557.9278285169166,1822.0567266316152,1763.0024902210764,1763.0024902210764,-73.55647077117209,-73.55647077117209,-73.55647077117209,-10.075088241775784,-10.075088241775784,-10.075088241775784,-63.481382529396306,-63.481382529396306,-63.481382529396306,0.0,0.0,0.0,1689.4460194499043
2018-05-11,1767.4389773317905,1572.541488574287,1822.0572409095587,1767.4389773317905,1767.4389773317905,-77.30819337785937,-77.30819337785937,-77.30819337785937,-11.600021620724078,-11.600021620724078,-11.600021620724078,-65.70817175713529,-65.70817175713529,-65.70817175713529,0.0,0.0,0.0,1690.130783953931
2018-05-14,1780.7484386639333,1561.0181511902235,1823.735260375744,1780.7484386639333,1780.7484386639333,-83.89758980736238,-83.89758980736238,-83.89758980736238,-11.318739975516205,-11.318739975516205,-11.318739975516205,-72.57884983184617,-72.57884983184617,-72.57884983184617,0.0,0.0,0.0,1696.8508488565708
2018-05-15,1785.1849257746476,1576.923739681073,1825.1155920309172,1785.1849257746476,1785.1849257746476,-84.72565809480511,-84.72565809480511,-84.72565809480511,-9.813608091943063,-9.813608091943063,-9.813608091943063,-74.91205000286205,-74.91205000286205,-74.91205000286205,0.0,0.0,0.0,1700.4592676798425
2018-05-16,1789.6214128853617,1565.3580504757592,1831.2301232922646,1789.6214128853617,1789.6214128853617,-85.68602490152001,-85.68602490152001,-85.68602490152001,-8.435019098225535,-8.435019098225535,-8.435019098225535,-77.25100580329448,-77.25100580329448,-77.25100580329448,0.0,0.0,0.0,1703.9353879838416
2018-05-17,1794.057899996076,1560.83300834632,1833.1997134044618,1794.057899996076,1794.057899996076,-89.65815795446775,-89.65815795446775,-89.65815795446775,-10.075088241805283,-10.075088241805283,-10.075088241805283,-79.58306971266248,-79.58306971266248,-79.58306971266248,0.0,0.0,0.0,1704.3997420416083
2018-05-18,1798.49438710679,1567.9327530620615,1825.3793396044002,1798.49438710679,1798.49438710679,-93.49366995012491,-93.49366995012491,-93.49366995012491,-11.600021620697392,-11.600021620697392,-11.600021620697392,-81.89364832942752,-81.89364832942752,-81.89364832942752,0.0,0.0,0.0,1705.0007171566651
2018-05-21,1811.8038484389328,1579.067348094087,1832.1760556605525,1811.8038484389328,1811.8038484389328,-99.84532837960568,-99.84532837960568,-99.84532837960568,-11.318739975464792,-11.318739975464792,-11.318739975464792,-88.52658840414088,-88.52658840414088,-88.52658840414088,0.0,0.0,0.0,1711.9585200593272
2018-05-22,1816.240335549647,1588.3842205426774,1854.4002882227614,1816.240335549647,1816.240335549647,-100.3892575944772,-100.3892575944772,-100.3892575944772,-9.81360809194841,-9.81360809194841,-9.81360809194841,-90.57564950252879,-90.57564950252879,-90.57564950252879,0.0,0.0,0.0,1715.8510779551698
2018-05-23,1820.6768226603613,1597.0597190232002,1848.368181517748,1820.6768226603613,1820.6768226603613,-100.9461343415165,-100.9461343415165,-100.9461343415165,-8.435019098203647,-8.435019098203647,-8.435019098203647,-92.51111524331284,-92.51111524331284,-92.51111524331284,0.0,0.0,0.0,1719.7306883188448
2018-05-24,1825.1133097710754,1596.031492288826,1855.918216311828,1825.1133097710754,1825.1133097710754,-104.38852932011251,-104.38852932011251,-104.38852932011251,-10.075088241834779,-10.075088241834779,-10.075088241834779,-94.31344107827773,-94.31344107827773,-94.31344107827773,0.0,0.0,0.0,1720.724780450963
2018-05-25,1829.54979688179,1594.4723907463763,1855.7875545295892,1829.54979688179,1829.54979688179,-107.5637840226919,-107.5637840226919,-107.5637840226919,-11.600021620769402,-11.600021620769402,-11.600021620769402,-95.96376240192251,-95.96376240192251,-95.96376240192251,0.0,0.0,0.0,1721.986012859098
2018-05-28,1842.8592582139322,1601.0538394882049,1866.6352787252881,1842.8592582139322,1842.8592582139322,-111.15291790518506,-111.15291790518506,-111.15291790518506,-11.318739975398504,-11.318739975398504,-11.318739975398504,-99.83417792978655,-99.83417792978655,-99.83417792978655,0.0,0.0,0.0,1731.7063403087473
2018-05-29,1847.2957453246465,1609.1791304626927,1865.9595732397765,1847.2957453246465,1847.2957453246465,-110.53143001065435,-110.53143001065435,-110.53143001065435,-9.813608091953759,-9.813608091953759,-9.813608091953759,-100.71782191870058,-100.71782191870058,-100.71782191870058,0.0,0.0,0.0,1736.7643153139923
2018-05-30,1851.7322324353609,1610.6183337915777,1863.4555471778147,1851.7322324353609,1851.7322324353609,-109.81644119457198,-109.81644119457198,-109.81644119457198,-8.435019098247864,-8.435019098247864,-8.435019098247864,-101.38142209632412,-101.38142209632412,-101.38142209632412,0.0,0.0,0.0,1741.9157912407888
2018-05-31,1854.9057444331627,1612.9733209554754,1868.1239400773745,1854.9057444331627,1854.9057444331627,-111.89453254763448,-111.89453254763448,-111.89453254763448,-10.07508824175537,-10.07508824175537,-10.07508824175537,-101.81944430587913,-101.81944430587913,-101.81944430587913,0.0,0.0,0.0,1743.0112118855282
2018-06-01,1858.0792564309645,1608.6097075540606,1869.8215531543485,1858.0792564309645,1858.0792564309645,-113.62978165375546,-113.62978165375546,-113.62978165375546,-11.600021620742716,-11.600021620742716,-11.600021620742716,-102.02976003301275,-102.02976003301275,-102.02976003301275,0.0,0.0,0.0,1744.4494747772092
2018-06-04,1867.59979242437,1625.0627346558417,1889.849513554878,1867.59979242437,1867.59979242437,-112.646197568692,-112.646197568692,-112.646197568692,-11.31873997543738,-11.31873997543738,-11.31873997543738,-101.32745759325465,-101.32745759325465,-101.32745759325465,0.0,0.0,0.0,1754.953594855678
2018-06-05,1870.7733044221718,1619.5987817097591,1893.3838596937417,1870.7733044221718,1870.7733044221718,-110.49197137685265,-110.49197137685265,-110.49197137685265,-9.81360809192761,-9.81360809192761,-9.81360809192761,-100.67836328492503,-100.67836328492503,-100.67836328492503,0.0,0.0,0.0,1760.2813330453191
2018-06-06,1873.9468164199739,1638.4791381622304,1902.0923323354227,1873.9468164199739,1873.9468164199739,-108.28050678664852,-108.28050678664852,-108.28050678664852,-8.435019098244808,-8.435019098244808,-8.435019098244808,-99.8454876884037,-99.8454876884037,-99.8454876884037,0.0,0.0,0.0,1765.6663096333255
2018-06-07,1877.1203284177755,1635.421194676127,1905.273028952235,1877.1203284177755,1877.1203284177755,-108.92319999266108,-108.92319999266108,-108.92319999266108,-10.075088241824316,-10.075088241824316,-10.075088241824316,-98.84811175083678,-98.84811175083678,-98.84811175083678,0.0,0.0,0.0,1768.1971284251144
2018-06-08,1880.2938404155773,1649.7865695061741,1892.6277332688842,1880.2938404155773,1880.2938404155773,-109.30852856222148,-109.30852856222148,-109.30852856222148,-11.600021620716028,-11.600021620716028,-11.600021620716028,-97.70850694150545,-97.70850694150545,-97.70850694150545,0.0,0.0,0.0,1770.9853118533558
2018-06-11,1889.8143764089828,1653.6835726126153,1907.5605292673683,1889.8143764089828,1889.8143764089828,-105.01458460643175,-105.01458460643175,-105.01458460643175,-11.318739975385965,-11.318739975385965,-11.318739975385965,-93.6958446310458,-93.6958446310458,-93.6958446310458,0.0,0.0,0.0,1784.799791802551
2018-06-12,1892.9878884067844,1661.038276124082,1917.0434387817797,1892.9878884067844,1892.9878884067844,-102.06952477080263,-102.06952477080263,-102.06952477080263,-9.813608091932963,-9.813608091932963,-9.813608091932963,-92.25591667886967,-92.25591667886967,-92.25591667886967,0.0,0.0,0.0,1790.9183636359817
2018-06-13,1896.1614004045864,1669.124513428295,1938.295461675932,1896.1614004045864,1896.1614004045864,-99.25033951468096,-99.25033951468096,-99.25033951468096,-8.435019098222924,-8.435019098222924,-8.435019098222924,-90.81532041645804,-90.81532041645804,-90.81532041645804,0.0,0.0,0.0,1796.9110608899055
2018-06-14,1899.334912402388,1673.3634427649085,1936.589255452199,1899.334912402388,1899.334912402388,-99.47993165251123,-99.47993165251123,-99.47993165251123,-10.075088241853813,-10.075088241853813,-10.075088241853813,-89.40484341065742,-89.40484341065742,-89.40484341065742,0.0,0.0,0.0,1799.8549807498769
2018-06-15,1902.50842440019,1671.1918265586958,1934.8068803666486,1902.50842440019,1902.50842440019,-99.65481255604617,-99.65481255604617,-99.65481255604617,-11.600021620756898,-11.600021620756898,-11.600021620756898,-88.05479093528928,-88.05479093528928,-88.05479093528928,0.0,0.0,0.0,1802.8536118441439
2018-06-18,1912.0289603935953,1684.8035906176715,1940.1467161925555,1912.0289603935953,1912.0289603935953,-95.96994158381037,-95.96994158381037,-95.96994158381037,-11.318739975409967,-11.318739975409967,-11.318739975409967,-84.65120160840041,-84.65120160840041,-84.65120160840041,0.0,0.0,0.0,1816.059018809785
2018-06-19,1915.2024723913971,1681.5484230956263,1954.5628725372942,1915.2024723913971,1915.2024723913971,-93.63042795893867,-93.63042795893867,-93.63042795893867,-9.81360809193831,-9.81360809193831,-9.81360809193831,-83.81681986700038,-83.81681986700038,-83.81681986700038,0.0,0.0,0.0,1821.5720444324584
2018-06-20,1918.375984389199,1705.4760921171371,1963.5639278229744,1918.375984389199,1918.375984389199,-91.6031474513857,-91.6031474513857,-91.6031474513857,-8.435019098201039,-8.435019098201039,-8.435019098201039,-83.16812835318466,-83.16812835318466,-83.16812835318466,0.0,0.0,0.0,1826.7728369378133
2018-06-21,1921.549496387001,1693.9391023906935,1957.40272052624,1921.549496387001,1921.549496387001,-92.79670676897446,-92.79670676897446,-92.79670676897446,-10.075088241774404,-10.075088241774404,-10.075088241774404,-82.72161852720005,-82.72161852720005,-82.72161852720005,0.0,0.0,0.0,1828.7527896180266
2018-06-22,1924.7230083848028,1710.3811905706657,1959.6116057193,1924.7230083848028,1924.7230083848028,-94.09009266757279,-94.09009266757279,-94.09009266757279,-11.60002162076135,-11.60002162076135,-11.60002162076135,-82.49007104681145,-82.49007104681145,-82.49007104681145,0.0,0.0,0.0,1830.63291571723
2018-06-25,1934.2435443782083,1706.3336305730143,1974.3976639906507,1934.2435443782083,1934.2435443782083,-94.47169147580819,-94.47169147580819,-94.47169147580819,-11.318739975433969,-11.318739975433969,-11.318739975433969,-83.15295150037421,-83.15295150037421,-83.15295150037421,0.0,0.0,0.0,1839.7718529024
2018-06-26,1937.41705637601,1711.5126874438895,1976.7825806325384,1937.41705637601,1937.41705637601,-93.64183961602255,-93.64183961602255,-93.64183961602255,-9.813608091898717,-9.813608091898717,-9.813608091898717,-83.82823152412384,-83.82823152412384,-83.82823152412384,0.0,0.0,0.0,1843.7752167599874
2018-06-27,1940.5905683738117,1721.6105721254205,1981.695461635474,1940.5905683738117,1940.5905683738117,-93.15619825204656,-93.15619825204656,-93.15619825204656,-8.435019098264084,-8.435019098264084,-8.435019098264084,-84.72117915378249,-84.72117915378249,-84.72117915378249,0.0,0.0,0.0,1847.4343701217651
2018-06-28,1943.7640803716135,1724.1591575387397,1973.8243803346263,1943.7640803716135,1943.7640803716135,-95.89515372581596,-95.89515372581596,-95.89515372581596,-10.0750882418039,-10.0750882418039,-10.0750882418039,-85.82006548401205,-85.82006548401205,-85.82006548401205,0.0,0.0,0.0,1847.8689266457975
2018-06-29,1946.9375923694156,1722.1133557226256,1981.094469906911,1946.9375923694156,1946.9375923694156,-98.70943265178272,-98.70943265178272,-98.70943265178272,-11.600021620734662,-11.600021620734662,-11.600021620734662,-87.10941103104805,-87.10941103104805,-87.10941103104805,0.0,0.0,0.0,1848.228159717633
2018-07-02,1956.4581283628208,1724.4357182284803,1983.9930595994263,1956.4581283628208,1956.4581283628208,-103.23420090990959,-103.23420090990959,-103.23420090990959,-11.318739975397426,-11.318739975397426,-11.318739975397426,-91.91546093451217,-91.91546093451217,-91.91546093451217,0.0,0.0,0.0,1853.2239274529113
2018-07-03,1959.631640360623,1726.0291002836943,1989.5810116662785,1959.631640360623,1959.631640360623,-103.56145651470214,-103.56145651470214,-103.56145651470214,-9.813608091917509,-9.813608091917509,-9.813608091917509,-93.74784842278464,-93.74784842278464,-93.74784842278464,0.0,0.0,0.0,1856.0701838459208
2018-07-04,1962.8051523584245,1731.0811293767256,1986.8547281162641,1962.8051523584245,1962.8051523584245,-104.08375762316355,-104.08375762316355,-104.08375762316355,-8.435019098242199,-8.435019098242199,-8.435019098242199,-95.64873852492136,-95.64873852492136,-95.64873852492136,0.0,0.0,0.0,1858.721394735261
2018-07-05,1965.9786643562263,1730.218263781976,1984.0634755488777,1965.9786643562263,1965.9786643562263,-107.66287088010706,-107.66287088010706,-107.66287088010706,-10.075088241833399,-10.075088241833399,-10.075088241833399,-97.58778263827367,-97.58778263827367,-97.58778263827367,0.0,0.0,0.0,1858.3157934761193
2018-07-06,1969.1521763540281,1728.7438580691987,1990.693270216868,1969.1521763540281,1969.1521763540281,-111.13378173662126,-111.13378173662126,-111.13378173662126,-11.600021620707976,-11.600021620707976,-11.600021620707976,-99.53376011591328,-99.53376011591328,-99.53376011591328,0.0,0.0,0.0,1858.0183946174068
2018-07-09,1978.6727123474336,1729.1992416464088,1989.9792057088332,1978.6727123474336,1978.6727123474336,-116.41715850601706,-116.41715850601706,-116.41715850601706,-11.318739975421426,-11.318739975421426,-11.318739975421426,-105.09841853059564,-105.09841853059564,-105.09841853059564,0.0,0.0,0.0,1862.2555538414165
